level_0,index,ISO Code,dt,CO2,population,delta,AverageTemperature,footprint
4445,4445,IMN,1977,,61443.0,0.12358,9.5535,
4446,4446,IMN,1978,,62406.0,0.0,9.429916666666667,
4447,4447,IMN,1979,,63151.0,-0.64025,8.789666666666667,
4448,4448,IMN,1980,,63551.0,0.09575,9.525666666666666,
4449,4449,IMN,1981,,63540.0,-0.138,9.291916666666667,
4450,4450,IMN,1982,,63191.0,0.40767,9.837583333333333,
4451,4451,IMN,1983,,62730.0,0.53167,9.961583333333332,
4452,4452,IMN,1984,,62487.0,0.44183,9.87175,
4453,4453,IMN,1985,,62696.0,-0.46083,8.969083333333332,
4454,4454,IMN,1986,,63441.0,-0.64975,8.780166666666666,
4455,4455,IMN,1987,,64630.0,-0.30317,9.12675,
4456,4456,IMN,1988,,66047.0,0.465,9.894916666666667,
4457,4457,IMN,1989,,67388.0,0.98158,10.411500000000002,
4458,4458,IMN,1990,,68429.0,1.08942,10.519333333333334,
4459,4459,IMN,1991,,69096.0,0.29708,9.727,
4460,4460,IMN,1992,,69475.0,0.47567,9.905583333333333,
4461,4461,IMN,1993,,69656.0,-0.0015,9.428416666666664,
4462,4462,IMN,1994,,69818.0,0.447,9.876916666666666,
4463,4463,IMN,1995,,70070.0,1.00667,10.436583333333333,
4464,4464,IMN,1996,,70431.0,-0.09725,9.332666666666666,
4465,4465,IMN,1997,,70869.0,1.10783,10.53775,
4466,4466,IMN,1998,,71390.0,0.93875,10.368666666666668,
4467,4467,IMN,1999,,71952.0,1.09233,10.52225,
4468,4468,IMN,2000,,72554.0,0.82767,10.257583333333336,
4469,4469,IMN,2001,,73192.0,0.54142,9.971333333333332,
4470,4470,IMN,2002,,73870.0,1.09425,10.524166666666666,
4471,4471,IMN,2003,,74587.0,1.14475,10.574666666666667,
4472,4472,IMN,2004,,75341.0,1.16617,10.596083333333333,
4473,4473,IMN,2005,,76118.0,1.14642,10.576333333333332,
4474,4474,IMN,2006,,76914.0,1.39375,10.823666666666664,
4475,4475,IMN,2007,,77727.0,1.37917,10.809083333333335,
4476,4476,IMN,2008,,78534.0,0.80675,10.236666666666666,
4477,4477,IMN,2009,,79325.0,0.86492,10.294833333333333,
4478,4478,IMN,2010,,80072.0,-0.32667,9.103249999999996,
4479,4479,IMN,2011,,80759.0,1.27875,10.708666666666666,
4480,4480,IMN,2012,,81406.0,0.48,9.909916666666666,
4481,4481,IMN,2013,,82013.0,-0.19954,9.230375,
4482,4482,IND,1960,0.2682695512416856,449480608.0,0.62783,24.28716666666667,
4483,4483,IND,1961,0.2844135650842472,458494963.0,0.15592,23.81525,273724162.448034
4484,4484,IND,1962,0.30665155503901864,467852537.0,0.22542,23.88475,283294336.252495
4485,4485,IND,1963,0.32266941976194613,477527970.0,0.43642,24.09575,288633314.888978
4486,4486,IND,1964,0.3090307141743481,487484535.0,0.41117,24.0705,292915208.862739
4487,4487,IND,1965,0.33347658896497306,497702365.0,0.43158,24.09091666666667,294599890.75135803
4488,4488,IND,1966,0.3380141942351506,508161935.0,0.77925,24.438583333333334,305161750.02454
4489,4489,IND,1967,0.3319375269482808,518889779.0,0.33275,23.99208333333333,323686785.664824
4490,4490,IND,1968,0.3534860037416232,529967317.0,0.20542,23.86475,334691140.831854
4491,4491,IND,1969,0.3522115404879418,541505076.0,0.84183,24.501166666666666,342936843.539056
4492,4492,IND,1970,0.3525120058263533,553578513.0,0.41475,24.07408333333333,360740798.102266
4493,4493,IND,1971,0.3635818188059198,566224812.0,-0.02533,23.634000000000004,371854732.44429505
4494,4494,IND,1972,0.3759834437394067,579411513.0,0.61283,24.27216666666667,363431359.040848
4495,4495,IND,1973,0.37828179151290614,593058926.0,0.72725,24.38658333333333,387255855.609029
4496,4496,IND,1974,0.3821640022208705,607050255.0,0.51642,24.175750000000004,380950400.919415
4497,4497,IND,1975,0.4059245031544416,621301720.0,0.20283,23.86216666666667,412610105.858779
4498,4498,IND,1976,0.4149062169536465,635771734.0,0.54025,24.19958333333333,417664237.69771403
4499,4499,IND,1977,0.42898968174563523,650485030.0,0.62958,24.28891666666667,431584266.929511
4500,4500,IND,1978,0.42538707049726665,665502284.0,0.348,24.00733333333333,442842233.12586105
4501,4501,IND,1979,0.43601766805224573,680915804.0,0.89425,24.553583333333336,443141420.389035
4502,4502,IND,1980,0.4506653836359335,696783517.0,0.93375,24.59308333333333,448388936.620533
4503,4503,IND,1981,0.4751501417650312,713118032.0,0.56908,24.22841666666667,478064976.00791395
4504,4504,IND,1982,0.4790420223553488,729868013.0,0.55892,24.21825,482125925.682588
4505,4505,IND,1983,0.5069543623916194,746949067.0,0.27867,23.938,514851544.55787903
4506,4506,IND,1984,0.5078461022513556,764245202.0,0.52575,24.18508333333334,540269163.133467
4507,4507,IND,1985,0.5458513210677752,781666671.0,0.827,24.48633333333333,529679861.491538
4508,4508,IND,1986,0.5725507455355857,799181436.0,0.63517,24.294500000000006,546938641.4721429
4509,4509,IND,1987,0.5980477610537432,816792741.0,1.12975,24.789083333333334,553648272.861733
4510,4510,IND,1988,0.6321997682793596,834489322.0,1.06842,24.72775,586384759.578418
4511,4511,IND,1989,0.6793718843809543,852270034.0,0.503,24.16233333333333,630054632.710754
4512,4512,IND,1990,0.7115627995373768,870133480.0,0.51883,24.17816666666667,641778488.985895
4513,4513,IND,1991,0.7411589627273877,888054875.0,0.65242,24.311750000000004,662587748.746643
4514,4514,IND,1992,0.7716022026091741,906021106.0,0.56358,24.222916666666666,693640667.290347
4515,4515,IND,1993,0.7831729840774672,924057817.0,0.74933,24.40866666666667,703148138.81707
4516,4516,IND,1994,0.8116402030787275,942204249.0,0.63708,24.29641666666667,737754469.196033
4517,4517,IND,1995,0.8449522565367763,960482795.0,0.77042,24.429749999999995,751932292.7793
4518,4518,IND,1996,0.9013487770443913,978893217.0,0.77758,24.43691666666667,781746756.4928889
4519,4519,IND,1997,0.9200723802437155,997405318.0,0.388,24.04733333333333,808356589.190372
4520,4520,IND,1998,0.9215016637206563,1015974042.0,1.09608,24.755416666666665,830753647.206076
4521,4521,IND,1999,0.9625217705860688,1034539214.0,1.0005,24.65983333333333,866909644.337193
4522,4522,IND,2000,0.9798704423893989,1053050912.0,0.83867,24.498,859751728.392576
4523,4523,IND,2001,0.9716980804983598,1071477855.0,0.92258,24.581916666666668,870680444.837902
4524,4524,IND,2002,0.9673811277164799,1089807112.0,1.25367,24.913,851870475.492387
4525,4525,IND,2003,0.9923916831014522,1108027848.0,0.99058,24.649916666666666,905140066.6756439
4526,4526,IND,2004,1.0250276081939986,1126135777.0,0.97525,24.63458333333333,940743816.293268
4527,4527,IND,2005,1.0685632179446447,1144118674.0,0.83608,24.49541666666667,974128416.924518
4528,4528,IND,2006,1.1219815041909595,1161977719.0,1.07275,24.732083333333332,1025846364.77071
4529,4529,IND,2007,1.1932098599730296,1179681239.0,0.99058,24.649916666666666,1106458664.51334
4530,4530,IND,2008,1.310097832721626,1197146906.0,0.74667,24.40600000000001,1133370346.91049
4531,4531,IND,2009,1.4318442537463318,1214270132.0,1.48733,25.146666666666654,1195909973.1004698
4532,4532,IND,2010,1.3970089056417212,1230980691.0,1.3915,25.05083333333333,1261868144.3669
4533,4533,IND,2011,1.476686349797549,1247236029.0,0.75625,24.41558333333333,1296535760.31621
4534,4534,IND,2012,1.598098637378093,1263065852.0,0.9815,24.640833333333337,1334998555.26531
4535,4535,IND,2013,1.59143785328546,1278562207.0,1.75392,25.41325,1360535261.88438
4536,4536,IRL,1960,3.9527267906384784,2828600.0,0.21158,9.673416666666666,
4537,4537,IRL,1961,4.3779648774961055,2824400.0,0.34925,9.811083333333332,11256842.7408169
4538,4538,IRL,1962,4.626338040584616,2836050.0,-0.39742,9.064416666666666,11596444.717270099
4539,4539,IRL,1963,4.718965523285367,2852650.0,-0.67358,8.78825,11763622.5028851
4540,4540,IRL,1964,4.964723099195898,2866550.0,0.28917,9.751,12217651.2753378
4541,4541,IRL,1965,4.772847808709554,2877300.0,-0.39292,9.068916666666668,12232583.257777901
4542,4542,IRL,1966,5.231136458044864,2888800.0,0.1695,9.631333333333332,12865684.570860302
4543,4543,IRL,1967,5.655047287636307,2902450.0,0.02958,9.491416666666668,13204258.115222199
4544,4544,IRL,1968,6.1126099706744865,2915550.0,0.127,9.588833333333332,14726764.2388801
4545,4545,IRL,1969,6.3132944606414,2932650.0,-0.12908,9.33275,15119002.037579099
4546,4546,IRL,1970,6.564577901766844,2957250.0,0.14175,9.603583333333333,15766355.1992634
4547,4547,IRL,1971,7.518940191507494,2992050.0,0.62475,10.086583333333332,16757625.967494
4548,4548,IRL,1972,7.261912178737837,3036850.0,-0.22225,9.239583333333332,17116304.479307503
4549,4549,IRL,1973,7.407792738054733,3085950.0,0.35483,9.816666666666666,17718891.9824436
4550,4550,IRL,1974,7.427501195219123,3137500.0,0.01683,9.478666666666667,17842613.0201096
4551,4551,IRL,1975,6.914247464375852,3189550.0,0.60183,10.063666666666666,15291522.301446699
4552,4552,IRL,1976,6.88542795818471,3238050.0,0.39975,9.861583333333334,16909646.4436221
4553,4553,IRL,1977,7.180491438669186,3282200.0,0.15042,9.61225,18174019.0483648
4554,4554,IRL,1978,7.080434952389535,3329100.0,0.18675,9.648583333333336,17607357.242457103
4555,4555,IRL,1979,8.118213560577992,3373750.0,-0.56933,8.8925,20626911.360790197
4556,4556,IRL,1980,7.693307548054384,3412800.0,0.0835,9.545333333333332,18263244.0842629
4557,4557,IRL,1981,7.541085143353605,3453000.0,0.12908,9.590916666666667,19118464.700513
4558,4558,IRL,1982,7.329160881289805,3485800.0,0.38492,9.846750000000002,18552087.2819663
4559,4559,IRL,1983,7.323345581951803,3510600.0,0.61767,10.0795,17613510.527198497
4560,4560,IRL,1984,7.227235809527907,3532423.0,0.32275,9.784583333333334,18034728.0677873
4561,4561,IRL,1985,7.553554722586984,3538082.0,-0.35117,9.110666666666667,19952830.2336475
4562,4562,IRL,1986,8.058782831264885,3539690.0,-0.7285,8.733333333333334,20174723.909413897
4563,4563,IRL,1987,8.53029908840451,3540057.0,-0.02317,9.438666666666668,20731961.0850928
4564,4564,IRL,1988,8.465951138583849,3524949.0,0.4035,9.865333333333336,19813696.0403026
4565,4565,IRL,1989,8.549696682634536,3511009.0,0.83392,10.29575,20693441.6100406
4566,4566,IRL,1990,8.883722816389648,3513974.0,0.85083,10.312666666666667,23078631.3549022
4567,4567,IRL,1991,8.884672637784416,3534235.0,0.36333,9.825166666666666,22542802.715631697
4568,4568,IRL,1992,8.721211601745713,3558430.0,0.32717,9.789,21268416.1940534
4569,4569,IRL,1993,8.74130132000992,3576261.0,0.17975,9.641583333333333,20210942.2314035
4570,4570,IRL,1994,9.100127395773045,3590386.0,0.423,9.884833333333333,22491583.081879396
4571,4571,IRL,1995,9.135896261431302,3608841.0,1.05708,10.518916666666668,22754112.2812386
4572,4572,IRL,1996,9.596172381656684,3637510.0,0.12933,9.591166666666668,24599368.406967998
4573,4573,IRL,1997,9.91161734170783,3674171.0,1.22167,10.6835,22656589.6908737
4574,4574,IRL,1998,10.38459329823934,3712696.0,0.99767,10.4595,24312029.8443696
4575,4575,IRL,1999,10.693991614968203,3754786.0,0.99633,10.458166666666667,25965326.059255898
4576,4576,IRL,2000,10.834742642517792,3805174.0,0.66892,10.13075,25832794.810863
4577,4577,IRL,2001,11.388231158776104,3866243.0,0.56125,10.023083333333334,26425545.9399168
4578,4578,IRL,2002,11.041250810349172,3931947.0,0.95883,10.420666666666667,24875569.069145802
4579,4579,IRL,2003,10.681176703437815,3996521.0,1.06058,10.522416666666668,23222150.7620625
4580,4580,IRL,2004,10.751636626831393,4070262.0,0.97725,10.439083333333334,24471607.5762757
4581,4581,IRL,2005,10.466151704097728,4159914.0,1.11392,10.57575,25664974.0333794
4582,4582,IRL,2006,10.09937310332224,4273591.0,1.19233,10.654166666666667,28024092.639181104
4583,4583,IRL,2007,10.147528883081431,4398942.0,1.38083,10.842666666666664,27350163.5104712
4584,4584,IRL,2008,9.577641292745989,4489544.0,0.69692,10.15875,27209274.9054274
4585,4585,IRL,2009,8.889010941763361,4535375.0,0.69542,10.15725,23961886.442130104
4586,4586,IRL,2010,8.783613934175484,4560155.0,-0.20367,9.258166666666666,24048947.7802233
4587,4587,IRL,2011,7.785414637407758,4576794.0,0.88358,10.345416666666667,21569616.306110103
4588,4588,IRL,2012,7.759472689271201,4586897.0,0.574,10.035833333333333,22460043.3405272
4589,4589,IRL,2013,7.579949215948349,4598294.0,0.51292,9.97475,22439331.4667848
4590,4590,IRN,1960,1.7068774623231773,21906903.0,0.98492,17.89375,
4591,4591,IRN,1961,1.6254882360283514,22480418.0,0.8305,17.739333333333335,
4592,4592,IRN,1962,1.62374302866112,23071429.0,0.88917,17.798,
4593,4593,IRN,1963,1.7458194174836,23680432.0,1.35008,18.258916666666668,
4594,4594,IRN,1964,1.9565913974712528,24308085.0,-0.0025,16.906333333333333,
4595,4595,IRN,1965,2.1544903319419686,24955115.0,0.84375,17.752583333333334,
4596,4596,IRN,1966,2.503896988900066,25624656.0,1.49433,18.403166666666667,
4597,4597,IRN,1967,2.581574161892041,26318119.0,0.37125,17.280083333333334,
4598,4598,IRN,1968,3.0483112401043417,27032943.0,0.63942,17.54825,
4599,4599,IRN,1969,2.9935348305793683,27765243.0,0.61408,17.522916666666667,
4600,4600,IRN,1970,3.2220307841653977,28514010.0,1.54317,18.452,
4601,4601,IRN,1971,3.47398138632521,29281268.0,0.99258,17.901416666666666,
4602,4602,IRN,1972,3.52844964161757,30074298.0,-0.485,16.42383333333333,
4603,4603,IRN,1973,4.193447792377953,30904271.0,0.87775,17.786583333333333,
4604,4604,IRN,1974,4.527580657847132,31785500.0,0.08042,16.98925,
4605,4605,IRN,1975,4.257479632028226,32730554.0,0.533,17.44183333333333,
4606,4606,IRN,1976,4.642963903243391,33737768.0,0.44408,17.35291666666667,
4607,4607,IRN,1977,4.710327475818299,34810723.0,1.37408,18.282916666666672,
4608,4608,IRN,1978,4.516489415348082,35972652.0,1.24242,18.15125,
4609,4609,IRN,1979,4.403137424364795,37252659.0,1.29983,18.208666666666666,
4610,4610,IRN,1980,3.1266241373406896,38668220.0,1.42,18.328833333333336,
4611,4611,IRN,1981,2.807216606428987,40217629.0,1.50942,18.41825,
4612,4612,IRN,1982,3.2950469413465004,41883332.0,0.41792,17.32675,
4613,4613,IRN,1983,3.4319081971461993,43645092.0,1.05108,17.959916666666672,
4614,4614,IRN,1984,3.3130217130805986,45474708.0,0.71908,17.627916666666668,
4615,4615,IRN,1985,3.3958478753494044,47342702.0,1.2025,18.111333333333334,
4616,4616,IRN,1986,3.012775829193435,49256842.0,0.79183,17.700666666666667,
4617,4617,IRN,1987,3.116816799701204,51197482.0,1.48742,18.39625,
4618,4618,IRN,1988,3.3181904542307916,53075618.0,1.60333,18.512166666666666,
4619,4619,IRN,1989,3.4905948860321483,54777114.0,1.08425,17.993083333333335,
4620,4620,IRN,1990,3.7431634033146657,56226185.0,1.51758,18.42641666666667,
4621,4621,IRN,1991,3.9633874750625635,57375584.0,1.12042,18.02925,
4622,4622,IRN,1992,3.921487709270006,58260738.0,0.04092,16.949749999999998,
4623,4623,IRN,1993,4.021184356627455,58991218.0,0.83225,17.741083333333332,
4624,4624,IRN,1994,4.440852036726588,59725125.0,1.47717,18.386,
4625,4625,IRN,1995,4.5058067232434205,60575644.0,1.49908,18.407916666666672,
4626,4626,IRN,1996,4.482709433429037,61583089.0,1.29758,18.206416666666666,
4627,4627,IRN,1997,4.29422878511508,62710557.0,1.39442,18.30325,
4628,4628,IRN,1998,4.827939521097053,63900630.0,2.26108,19.169916666666673,
4629,4629,IRN,1999,5.8764851452430635,65062660.0,2.24908,19.157916666666672,
4630,4630,IRN,2000,5.628712148309043,66131854.0,1.98325,18.892083333333336,
4631,4631,IRN,2001,5.938288818236993,67096414.0,2.565,19.47383333333334,
4632,4632,IRN,2002,5.909686786451914,67983330.0,2.23358,19.142416666666666,
4633,4633,IRN,2003,6.080819731667897,68812713.0,2.00633,18.915166666666668,
4634,4634,IRN,2004,6.421362510072956,69617100.0,2.24108,19.149916666666666,
4635,4635,IRN,2005,6.657136593661302,70421811.0,1.89783,18.806666666666665,
4636,4636,IRN,2006,7.150837087949269,71227880.0,2.30308,19.211916666666667,
4637,4637,IRN,2007,7.209721708690203,72031103.0,1.83158,18.740416666666672,
4638,4638,IRN,2008,7.434674547414309,72845542.0,1.99608,18.904916666666672,
4639,4639,IRN,2009,7.522002538691568,73687565.0,2.20067,19.1095,
4640,4640,IRN,2010,7.684728661521237,74567511.0,3.18133,20.090166666666672,
4641,4641,IRN,2011,7.802934623889588,75491582.0,2.00658,18.915416666666665,
4642,4642,IRN,2012,8.001696245096403,76453574.0,2.05083,18.959666666666664,
4643,4643,IRN,2013,8.00380876267108,77435384.0,3.63217,20.541000000000004,
4644,4644,IRQ,1960,1.133839367298873,7289761.0,1.41575,22.727500000000006,
4645,4645,IRQ,1961,1.1665171084920147,7475352.0,0.62758,21.93933333333333,4776996.98101888
4646,4646,IRQ,1962,1.1769036422319237,7674223.0,1.8405,23.15225000000001,4029141.99055371
4647,4647,IRQ,1963,1.1908931951850406,7888914.0,1.01925,22.331,3286588.3653407004
4648,4648,IRQ,1964,1.1174098295301558,8122199.0,0.0615,21.37325,3808787.95865821
4649,4649,IRQ,1965,2.3059415389086144,8375793.0,0.86983,22.181583333333336,4339825.32660559
4650,4650,IRQ,1966,3.2023650227876854,8651164.0,1.76642,23.078166666666664,4285603.30006754
4651,4651,IRQ,1967,2.0557551665265144,8947404.0,-0.23417,21.077583333333337,4821133.4394582
4652,4652,IRQ,1968,2.129158414034733,9260682.0,0.70383,22.015583333333336,5458377.58368866
4653,4653,IRQ,1969,2.360357896072182,9585576.0,1.0795,22.39125,4871621.59990409
4654,4654,IRQ,1970,2.410655472992845,9917983.0,1.29092,22.60266666666667,4880549.23369965
4655,4655,IRQ,1971,2.8142774946291906,10255903.0,0.50817,21.81991666666667,6310214.8321456
4656,4656,IRQ,1972,2.7879985980927082,10599845.0,-0.13458,21.177166666666672,8198161.00647256
4657,4657,IRQ,1973,2.798343025756344,10951166.0,0.72833,22.04008333333334,5859637.16461329
4658,4658,IRQ,1974,2.735264475277143,11312305.0,0.342,21.65375,8939551.37357206
4659,4659,IRQ,1975,2.8376705419420403,11684589.0,0.50167,21.813416666666665,9545346.78217274
4660,4660,IRQ,1976,4.043731906947269,12068168.0,0.2585,21.57025,11190174.2647541
4661,4661,IRQ,1977,3.5078197313615997,12460914.0,0.90667,22.21841666666667,11266901.770495
4662,4662,IRQ,1978,3.2908368194524433,12859094.0,1.095,22.40675,13562147.458695699
4663,4663,IRQ,1979,3.9970297483013586,13257799.0,1.97392,23.28566666666666,16495833.5393074
4664,4664,IRQ,1980,3.3368212181678993,13653356.0,1.06583,22.37758333333333,16817813.8315693
4665,4665,IRQ,1981,2.286892003297609,14046540.0,1.10725,22.419,16964163.772951
4666,4666,IRQ,1982,2.1209628495968604,14438309.0,-0.12658,21.185166666666667,19682390.2835626
